App_ID,SPDI_Category,SPDI_Records_Exposed,Primary_Vulnerability,Rule_8_ISO27001_Audited,Rule_8_Encryption_Active,Rule_5_Explicit_Consent,Rule_5_Grievance_Mechanism,BCP_IR_Plan_Tested,Operational_Loss_INR,Statutory_Fine_INR,Total_Liability_INR,Penalty_Mitigation_Percentage,Insurance_Readiness_Score
APP_NLIU_2066,Rule_3_vi_Biometric_Information,1624085,Exception_Handling_Failure,0,1,1,1,1,4385029500.0,487225500.0,4872255000.0,40.0,60.0
APP_NLIU_2067,Rule_3_ii_Financial_Data,1201845,SQL_Injection,0,0,1,1,1,3605535000.0,510784125.0,4116319125.0,15.0,35.0
APP_NLIU_2068,Rule_3_ii_Financial_Data,1992214,XSS,0,1,1,1,1,4382870800.0,597664200.0,4980535000.0,40.0,60.0
APP_NLIU_2069,Rule_3_i_Passwords,1421642,SSRF,1,0,1,0,1,3980597599.9999995,426492600.0,4407090200.0,40.0,60.0
APP_NLIU_2070,Rule_3_ii_Financial_Data,38550,SSRF,0,0,1,1,1,107940000.0,16383750.0,124323750.0,15.0,35.0
APP_NLIU_2071,Rule_3_vi_Biometric_Information,281786,CSRF,1,1,1,0,1,676286400.0,49312550.0,725598950.0,65.0,85.0
APP_NLIU_2072,Rule_3_iii_v_Health_Medical_Records,1991519,XSS,1,1,1,1,1,4381341800.0,199151899.99999997,4580493700.0,80.0,100.0
APP_NLIU_2073,Rule_3_ii_Financial_Data,635381,Exception_Handling_Failure,1,1,1,1,1,1715528700.0,63538099.999999985,1779066800.0,80.0,100.0
APP_NLIU_2074,Multi_Category_SPDI,422799,SQL_Injection,1,1,1,1,1,1268397000.0,42279899.99999999,1310676900.0,80.0,100.0
APP_NLIU_2075,Multi_Category_SPDI,1314764,XSS,1,1,1,1,1,2892480800.0,131476399.99999997,3023957200.0,80.0,100.0
APP_NLIU_2076,Multi_Category_SPDI,1671749,SSRF,1,0,1,1,0,4680897200.0,376143524.99999994,5057040725.0,55.00000000000001,55.00000000000001
APP_NLIU_2077,Rule_3_ii_Financial_Data,608826,XSS,0,1,1,1,0,1339417200.0,182647800.0,1522065000.0,40.0,40.0
APP_NLIU_2078,Rule_3_ii_Financial_Data,329158,Exception_Handling_Failure,1,1,1,1,0,888726600.0,32915799.999999993,921642400.0,80.0,80.0
APP_NLIU_2079,Multi_Category_SPDI,810955,XSS,1,1,1,1,0,1784101000.0000002,81095499.99999999,1865196500.0000002,80.0,80.0
APP_NLIU_2080,Rule_3_vi_Biometric_Information,377429,,1,1,1,1,0,754858000.0,37742899.99999999,792600900.0,80.0,80.0
APP_NLIU_2081,Rule_3_i_Passwords,730903,CSRF,1,1,1,1,1,1754167200.0,73090299.99999999,1827257500.0,80.0,100.0
APP_NLIU_2082,Rule_3_i_Passwords,635167,,1,1,1,1,1,1270334000.0,63516699.999999985,1333850700.0,80.0,100.0
APP_NLIU_2083,Rule_3_ii_Financial_Data,95629,XSS,1,1,0,1,0,210383800.00000003,16735074.999999998,227118875.00000003,65.0,65.0
APP_NLIU_2084,Multi_Category_SPDI,1561280,XSS,1,1,0,1,0,3434816000.0000005,273224000.0,3708040000.0000005,65.0,65.0
APP_NLIU_2085,Rule_3_iii_v_Health_Medical_Records,343974,Exception_Handling_Failure,1,1,1,1,1,928729800.0000001,34397399.99999999,963127200.0000001,80.0,100.0
APP_NLIU_2086,Rule_3_ii_Financial_Data,1026445,SQL_Injection,1,1,1,1,1,3079335000.0,102644499.99999997,3181979500.0,80.0,100.0
APP_NLIU_2087,Rule_3_i_Passwords,1361258,Exception_Handling_Failure,0,1,0,1,0,3675396600.0000005,510471750.0,4185868350.0000005,25.0,25.0
APP_NLIU_2088,Rule_3_iii_v_Health_Medical_Records,314454,Exception_Handling_Failure,1,1,1,0,0,849025800.0,55029450.0,904055250.0,65.0,65.0
APP_NLIU_2089,Rule_3_vi_Biometric_Information,933412,CSRF,1,1,0,0,0,2240188800.0,163347100.0,2403535900.0,65.0,65.0
APP_NLIU_2090,Rule_3_ii_Financial_Data,1168842,SQL_Injection,1,1,1,1,1,3506526000.0,116884199.99999997,3623410200.0,80.0,100.0
APP_NLIU_2091,Rule_3_vi_Biometric_Information,1241938,SQL_Injection,1,1,0,1,1,3725814000.0,217339150.0,3943153150.0,65.0,85.0
APP_NLIU_2092,Multi_Category_SPDI,451850,,0,1,1,1,0,903700000.0,135555000.0,1039255000.0,40.0,40.0
APP_NLIU_2093,Rule_3_ii_Financial_Data,804131,Exception_Handling_Failure,1,1,1,1,0,2171153700.0,80413099.99999999,2251566800.0,80.0,80.0
APP_NLIU_2094,Rule_3_iii_v_Health_Medical_Records,1284817,SQL_Injection,1,1,1,0,1,3854451000.0,224842975.0,4079293975.0,65.0,85.0
APP_NLIU_2095,Rule_3_ii_Financial_Data,1304825,CSRF,0,1,1,1,1,3131580000.0,391447500.0,3523027500.0,40.0,60.0
APP_NLIU_2096,Rule_3_vi_Biometric_Information,71912,XSS,1,1,1,1,0,158206400.0,7191199.999999998,165397600.0,80.0,80.0
APP_NLIU_2097,Rule_3_iii_v_Health_Medical_Records,1723191,,0,0,1,1,1,3446382000.0,732356175.0,4178738175.0,15.0,35.0
APP_NLIU_2098,Rule_3_iii_v_Health_Medical_Records,84183,SQL_Injection,0,0,0,1,0,252549000.0,42091500.0,294640500.0,0.0,0.0
APP_NLIU_2099,Rule_3_vi_Biometric_Information,65282,SSRF,1,1,1,0,1,182789600.0,11424350.0,194213950.0,65.0,85.0
APP_NLIU_2100,Rule_3_ii_Financial_Data,63249,,1,1,1,1,0,126498000.0,6324899.999999998,132822900.0,80.0,80.0
APP_NLIU_2101,Multi_Category_SPDI,1616040,SQL_Injection,0,1,1,1,0,4848120000.0,484812000.0,5332932000.0,40.0,40.0
APP_NLIU_2102,Rule_3_iii_v_Health_Medical_Records,537451,SSRF,1,0,0,1,1,1504862800.0,161235300.0,1666098100.0,40.0,60.0
APP_NLIU_2103,Rule_3_i_Passwords,1894218,,1,0,1,1,0,3788436000.0,426199049.99999994,4214635050.0,55.00000000000001,55.00000000000001
APP_NLIU_2104,Rule_3_iii_v_Health_Medical_Records,128844,Exception_Handling_Failure,0,1,1,1,0,347878800.0,38653200.0,386532000.0,40.0,40.0
APP_NLIU_2105,Rule_3_vi_Biometric_Information,371731,CSRF,0,0,1,1,1,892154400.0,157985675.0,1050140075.0,15.0,35.0
APP_NLIU_2106,Rule_3_ii_Financial_Data,760640,SQL_Injection,1,1,0,1,0,2281920000.0,133111999.99999999,2415032000.0,65.0,65.0
APP_NLIU_2107,Multi_Category_SPDI,339123,SQL_Injection,1,1,1,1,1,1017369000.0,33912299.99999999,1051281300.0,80.0,100.0
APP_NLIU_2108,Multi_Category_SPDI,608148,SSRF,0,1,1,1,0,1702814400.0,182444400.0,1885258800.0,40.0,40.0
APP_NLIU_2109,Rule_3_ii_Financial_Data,1205791,,0,0,0,1,1,2411582000.0,602895500.0,3014477500.0,0.0,20.0
APP_NLIU_2110,Multi_Category_SPDI,1844928,XSS,1,0,1,1,1,4058841600.0000005,415108799.99999994,4473950400.0,55.00000000000001,75.0
APP_NLIU_2111,Rule_3_i_Passwords,1660775,,0,1,0,1,0,3321550000.0,622790625.0,3944340625.0,25.0,25.0
APP_NLIU_2112,Rule_3_ii_Financial_Data,829428,,1,0,1,0,1,1658856000.0,248828400.0,1907684400.0,40.0,60.0
APP_NLIU_2113,Rule_3_i_Passwords,1458540,XSS,1,1,1,1,1,3208788000.0000005,145853999.99999997,3354642000.0000005,80.0,100.0
APP_NLIU_2114,Multi_Category_SPDI,361215,SSRF,0,1,1,1,0,1011401999.9999999,108364500.0,1119766500.0,40.0,40.0
APP_NLIU_2115,Rule_3_iii_v_Health_Medical_Records,52252,XSS,1,0,1,1,1,114954400.00000001,11756699.999999998,126711100.00000001,55.00000000000001,75.0
APP_NLIU_2116,Rule_3_i_Passwords,914166,,1,0,1,1,1,1828332000.0,205687349.99999997,2034019350.0,55.00000000000001,75.0
APP_NLIU_2117,Rule_3_ii_Financial_Data,461395,,1,0,1,0,0,922790000.0,138418500.0,1061208500.0,40.0,40.0
APP_NLIU_2118,Rule_3_iii_v_Health_Medical_Records,1977530,SQL_Injection,1,1,1,1,1,5932590000.0,197752999.99999997,6130343000.0,80.0,100.0
APP_NLIU_2119,Rule_3_i_Passwords,1106332,Exception_Handling_Failure,1,0,0,1,0,2987096400.0,331899600.0,3318996000.0,40.0,40.0
APP_NLIU_2120,Multi_Category_SPDI,1890243,XSS,1,1,1,1,1,4158534600.0000005,189024299.99999997,4347558900.0,80.0,100.0
APP_NLIU_2121,Rule_3_vi_Biometric_Information,357690,,1,1,1,1,0,715380000.0,35768999.99999999,751149000.0,80.0,80.0
APP_NLIU_2122,Rule_3_iii_v_Health_Medical_Records,398236,SQL_Injection,1,1,1,1,1,1194708000.0,39823599.99999999,1234531600.0,80.0,100.0
APP_NLIU_2123,Multi_Category_SPDI,917234,XSS,1,0,1,0,0,2017914800.0000002,275170200.0,2293085000.0,40.0,40.0
APP_NLIU_2124,Rule_3_ii_Financial_Data,1264901,,0,1,1,1,0,2529802000.0,379470300.0,2909272300.0,40.0,40.0
APP_NLIU_2125,Multi_Category_SPDI,375565,XSS,0,1,0,1,1,826243000.0000001,140836875.0,967079875.0000001,25.0,45.0
APP_NLIU_2126,Rule_3_iii_v_Health_Medical_Records,932168,XSS,0,1,1,1,0,2050769600.0000002,279650400.0,2330420000.0,40.0,40.0
APP_NLIU_2127,Rule_3_iii_v_Health_Medical_Records,1382355,SQL_Injection,1,1,0,1,0,4147065000.0,241912124.99999997,4388977125.0,65.0,65.0
APP_NLIU_2128,Rule_3_i_Passwords,814657,CSRF,1,1,1,1,0,1955176800.0,81465699.99999999,2036642500.0,80.0,80.0
APP_NLIU_2129,Multi_Category_SPDI,204245,CSRF,1,1,0,1,0,490188000.0,35742875.0,525930875.0,65.0,65.0
APP_NLIU_2130,Rule_3_ii_Financial_Data,898317,,0,1,1,1,1,1796634000.0,269495100.0,2066129100.0,40.0,60.0
APP_NLIU_2131,Rule_3_i_Passwords,1552840,CSRF,1,1,1,0,0,3726816000.0,271747000.0,3998563000.0,65.0,65.0
APP_NLIU_2132,Rule_3_i_Passwords,1138909,XSS,0,1,1,0,1,2505599800.0,427090875.0,2932690675.0,25.0,45.0
APP_NLIU_2133,Rule_3_iii_v_Health_Medical_Records,1749161,Exception_Handling_Failure,1,0,1,1,1,4722734700.0,393561224.99999994,5116295925.0,55.00000000000001,75.0
APP_NLIU_2134,Rule_3_iii_v_Health_Medical_Records,277951,SSRF,1,1,1,1,1,778262800.0,27795099.999999993,806057900.0,80.0,100.0
APP_NLIU_2135,Rule_3_iii_v_Health_Medical_Records,1005778,XSS,1,1,1,1,0,2212711600.0,100577799.99999999,2313289400.0,80.0,80.0
APP_NLIU_2136,Multi_Category_SPDI,1059978,,1,0,1,1,1,2119956000.0,238495049.99999997,2358451050.0,55.00000000000001,75.0
APP_NLIU_2137,Rule_3_i_Passwords,1058097,,1,1,1,0,0,2116194000.0,185166975.0,2301360975.0,65.0,65.0
APP_NLIU_2138,Rule_3_iii_v_Health_Medical_Records,723525,Exception_Handling_Failure,1,0,0,1,0,1953517500.0000002,217057500.0,2170575000.0,40.0,40.0
APP_NLIU_2139,Rule_3_i_Passwords,780173,Exception_Handling_Failure,1,0,1,1,1,2106467100.0000002,175538924.99999997,2282006025.0,55.00000000000001,75.0
APP_NLIU_2140,Multi_Category_SPDI,906125,SQL_Injection,0,1,1,1,1,2718375000.0,271837500.0,2990212500.0,40.0,60.0
APP_NLIU_2141,Rule_3_vi_Biometric_Information,13382,,1,1,1,1,0,26764000.0,1338199.9999999998,28102200.0,80.0,80.0
APP_NLIU_2142,Rule_3_iii_v_Health_Medical_Records,521243,SQL_Injection,1,1,0,1,1,1563729000.0,91217525.0,1654946525.0,65.0,85.0
APP_NLIU_2143,Rule_3_iii_v_Health_Medical_Records,902428,,1,1,1,0,1,1804856000.0,157924900.0,1962780900.0,65.0,85.0
APP_NLIU_2144,Rule_3_ii_Financial_Data,1549449,CSRF,1,0,1,1,0,3718677600.0,348626024.99999994,4067303625.0,55.00000000000001,55.00000000000001
APP_NLIU_2145,Rule_3_ii_Financial_Data,544353,,1,1,1,1,0,1088706000.0,54435299.999999985,1143141300.0,80.0,80.0
APP_NLIU_2146,Rule_3_vi_Biometric_Information,352614,,1,0,1,1,0,705228000.0,79338149.99999999,784566150.0,55.00000000000001,55.00000000000001
APP_NLIU_2147,Rule_3_ii_Financial_Data,19425,,1,1,0,1,0,38850000.0,3399375.0,42249375.0,65.0,65.0
APP_NLIU_2148,Rule_3_ii_Financial_Data,804543,SSRF,1,1,1,1,0,2252720400.0,80454299.99999999,2333174700.0,80.0,80.0
APP_NLIU_2149,Rule_3_ii_Financial_Data,1225447,XSS,1,1,0,1,0,2695983400.0,214453225.0,2910436625.0,65.0,65.0
APP_NLIU_2150,Rule_3_vi_Biometric_Information,582545,Exception_Handling_Failure,1,1,1,1,0,1572871500.0,58254499.999999985,1631126000.0,80.0,80.0
APP_NLIU_2151,Rule_3_ii_Financial_Data,1963998,,1,1,1,1,0,3927996000.0,196399799.99999997,4124395800.0,80.0,80.0
APP_NLIU_2152,Rule_3_i_Passwords,1770113,SQL_Injection,1,1,1,1,0,5310339000.0,177011299.99999997,5487350300.0,80.0,80.0
APP_NLIU_2153,Rule_3_iii_v_Health_Medical_Records,1967821,,1,0,1,1,0,3935642000.0,442759724.99999994,4378401725.0,55.00000000000001,55.00000000000001
APP_NLIU_2154,Rule_3_vi_Biometric_Information,348190,,0,1,0,1,0,696380000.0,130571250.0,826951250.0,25.0,25.0
APP_NLIU_2155,Rule_3_i_Passwords,829283,CSRF,1,0,0,0,1,1990279200.0,248784900.0,2239064100.0,40.0,60.0
APP_NLIU_2156,Rule_3_ii_Financial_Data,1586680,,1,1,1,1,1,3173360000.0,158667999.99999997,3332028000.0,80.0,100.0
APP_NLIU_2157,Rule_3_i_Passwords,1524645,XSS,1,1,1,1,1,3354219000.0000005,152464499.99999997,3506683500.0000005,80.0,100.0
APP_NLIU_2158,Rule_3_ii_Financial_Data,7175,XSS,1,1,1,0,1,15785000.000000002,1255625.0,17040625.0,65.0,85.0
APP_NLIU_2159,Rule_3_ii_Financial_Data,1327061,CSRF,1,1,0,1,0,3184946400.0,232235675.0,3417182075.0,65.0,65.0
APP_NLIU_2160,Rule_3_iii_v_Health_Medical_Records,855340,XSS,0,1,1,0,0,1881748000.0000002,320752500.0,2202500500.0,25.0,25.0
APP_NLIU_2161,Rule_3_iii_v_Health_Medical_Records,1734590,,1,0,0,1,1,3469180000.0,520377000.0,3989557000.0,40.0,60.0
APP_NLIU_2162,Rule_3_iii_v_Health_Medical_Records,1507687,XSS,1,0,1,1,0,3316911400.0000005,339229574.99999994,3656140975.0000005,55.00000000000001,55.00000000000001
APP_NLIU_2163,Rule_3_ii_Financial_Data,1637560,Exception_Handling_Failure,1,1,1,1,0,4421412000.0,163755999.99999997,4585168000.0,80.0,80.0
APP_NLIU_2164,Rule_3_vi_Biometric_Information,193961,Exception_Handling_Failure,0,1,1,1,0,523694700.00000006,58188300.0,581883000.0,40.0,40.0
APP_NLIU_2165,Rule_3_ii_Financial_Data,1271792,,1,1,1,1,0,2543584000.0,127179199.99999997,2670763200.0,80.0,80.0
APP_NLIU_2166,Multi_Category_SPDI,350259,SQL_Injection,0,1,1,1,0,1050777000.0,105077700.0,1155854700.0,40.0,40.0
APP_NLIU_2167,Rule_3_iii_v_Health_Medical_Records,297338,,1,0,0,1,1,594676000.0,89201400.0,683877400.0,40.0,60.0
APP_NLIU_2168,Rule_3_i_Passwords,433053,XSS,1,1,0,1,1,952716600.0000001,75784275.0,1028500875.0000001,65.0,85.0
APP_NLIU_2169,Rule_3_iii_v_Health_Medical_Records,1515686,CSRF,1,0,1,1,1,3637646400.0,341029349.99999994,3978675750.0,55.00000000000001,75.0
APP_NLIU_2170,Rule_3_ii_Financial_Data,1137934,SSRF,0,0,1,1,1,3186215200.0,483621950.0,3669837150.0,15.0,35.0
APP_NLIU_2171,Rule_3_iii_v_Health_Medical_Records,1226224,XSS,0,0,0,1,0,2697692800.0,613112000.0,3310804800.0,0.0,0.0
APP_NLIU_2172,Rule_3_i_Passwords,1418268,,1,1,1,1,0,2836536000.0,141826799.99999997,2978362800.0,80.0,80.0
APP_NLIU_2173,Rule_3_i_Passwords,1728663,CSRF,1,1,1,1,1,4148791200.0,172866299.99999997,4321657500.0,80.0,100.0
APP_NLIU_2174,Multi_Category_SPDI,563867,,1,0,1,1,0,1127734000.0,126870074.99999999,1254604075.0,55.00000000000001,55.00000000000001
APP_NLIU_2175,Rule_3_ii_Financial_Data,1150130,SQL_Injection,0,1,1,1,0,3450390000.0,345039000.0,3795429000.0,40.0,40.0
APP_NLIU_2176,Rule_3_vi_Biometric_Information,676915,XSS,0,1,1,1,0,1489213000.0000002,203074500.0,1692287500.0000002,40.0,40.0
APP_NLIU_2177,Rule_3_ii_Financial_Data,1893302,,1,1,1,1,0,3786604000.0,189330199.99999997,3975934200.0,80.0,80.0
APP_NLIU_2178,Rule_3_iii_v_Health_Medical_Records,579065,,0,1,1,1,0,1158130000.0,173719500.0,1331849500.0,40.0,40.0
APP_NLIU_2179,Rule_3_iii_v_Health_Medical_Records,1452698,SSRF,0,0,0,0,1,4067554399.9999995,726349000.0,4793903400.0,0.0,20.0
APP_NLIU_2180,Rule_3_iii_v_Health_Medical_Records,45751,XSS,1,1,1,1,0,100652200.00000001,4575099.999999999,105227300.00000001,80.0,80.0
APP_NLIU_2181,Rule_3_ii_Financial_Data,1254247,SSRF,0,0,1,0,0,3511891600.0,627123500.0,4139015100.0,0.0,0.0
APP_NLIU_2182,Rule_3_ii_Financial_Data,1162326,XSS,0,1,1,0,1,2557117200.0,435872250.0,2992989450.0,25.0,45.0
APP_NLIU_2183,Rule_3_i_Passwords,1127756,,0,1,1,1,1,2255512000.0,338326800.0,2593838800.0,40.0,60.0
APP_NLIU_2184,Rule_3_ii_Financial_Data,768274,,1,0,1,0,1,1536548000.0,230482200.0,1767030200.0,40.0,60.0
APP_NLIU_2185,Rule_3_iii_v_Health_Medical_Records,209750,SSRF,1,1,1,1,1,587300000.0,20974999.999999996,608275000.0,80.0,100.0
APP_NLIU_2186,Multi_Category_SPDI,1871652,,1,0,0,1,0,3743304000.0,561495600.0,4304799600.0,40.0,40.0
APP_NLIU_2187,Multi_Category_SPDI,1087097,XSS,0,1,0,1,1,2391613400.0,407661375.0,2799274775.0,25.0,45.0
APP_NLIU_2188,Rule_3_vi_Biometric_Information,540852,CSRF,1,0,1,0,1,1298044800.0,162255600.0,1460300400.0,40.0,60.0
APP_NLIU_2189,Rule_3_vi_Biometric_Information,634443,XSS,0,1,1,1,1,1395774600.0,190332900.0,1586107500.0,40.0,60.0
APP_NLIU_2190,Rule_3_iii_v_Health_Medical_Records,993144,Exception_Handling_Failure,1,1,1,1,1,2681488800.0,99314399.99999999,2780803200.0,80.0,100.0
APP_NLIU_2191,Rule_3_ii_Financial_Data,425515,XSS,1,0,1,1,1,936133000.0000001,95740874.99999999,1031873875.0000001,55.00000000000001,75.0
APP_NLIU_2192,Multi_Category_SPDI,1044535,XSS,1,1,1,1,1,2297977000.0,104453499.99999997,2402430500.0,80.0,100.0
APP_NLIU_2193,Rule_3_iii_v_Health_Medical_Records,1494750,XSS,1,1,1,1,1,3288450000.0000005,149474999.99999997,3437925000.0000005,80.0,100.0
APP_NLIU_2194,Rule_3_iii_v_Health_Medical_Records,192150,SSRF,1,1,0,1,1,538020000.0,33626250.0,571646250.0,65.0,85.0
APP_NLIU_2195,Rule_3_i_Passwords,1460213,,0,1,1,0,1,2920426000.0,547579875.0,3468005875.0,25.0,45.0
APP_NLIU_2196,Rule_3_ii_Financial_Data,1404467,XSS,1,1,0,1,0,3089827400.0000005,245781724.99999997,3335609125.0000005,65.0,65.0
APP_NLIU_2197,Rule_3_ii_Financial_Data,802634,SQL_Injection,1,1,1,1,0,2407902000.0,80263399.99999999,2488165400.0,80.0,80.0
APP_NLIU_2198,Multi_Category_SPDI,376551,,1,0,1,1,1,753102000.0,84723974.99999999,837825975.0,55.00000000000001,75.0
APP_NLIU_2199,Rule_3_iii_v_Health_Medical_Records,1712621,,0,1,1,1,1,3425242000.0,513786300.0,3939028300.0,40.0,60.0
APP_NLIU_2200,Rule_3_ii_Financial_Data,1143773,,1,0,1,1,0,2287546000.0,257348924.99999997,2544894925.0,55.00000000000001,55.00000000000001
APP_NLIU_2201,Multi_Category_SPDI,1096213,CSRF,1,1,1,1,1,2630911200.0,109621299.99999997,2740532500.0,80.0,100.0
APP_NLIU_2202,Rule_3_i_Passwords,678726,SQL_Injection,1,1,1,1,1,2036178000.0,67872599.99999999,2104050600.0,80.0,100.0
APP_NLIU_2203,Rule_3_ii_Financial_Data,1550040,XSS,0,1,1,1,1,3410088000.0000005,465012000.0,3875100000.0000005,40.0,60.0
APP_NLIU_2204,Rule_3_i_Passwords,1077852,SQL_Injection,1,1,0,1,1,3233556000.0,188624100.0,3422180100.0,65.0,85.0
APP_NLIU_2205,Rule_3_iii_v_Health_Medical_Records,1920954,,1,0,1,0,1,3841908000.0,576286200.0,4418194200.0,40.0,60.0
APP_NLIU_2206,Multi_Category_SPDI,1915222,SSRF,1,0,0,1,1,5362621600.0,574566600.0,5937188200.0,40.0,60.0
APP_NLIU_2207,Rule_3_ii_Financial_Data,160647,CSRF,1,0,1,1,0,385552800.0,36145575.0,421698375.0,55.00000000000001,55.00000000000001
APP_NLIU_2208,Multi_Category_SPDI,1488193,XSS,1,1,1,0,0,3274024600.0000005,260433774.99999997,3534458375.0000005,65.0,65.0
APP_NLIU_2209,Rule_3_ii_Financial_Data,308374,CSRF,1,1,0,0,0,740097600.0,53965450.0,794063050.0,65.0,65.0
APP_NLIU_2210,Multi_Category_SPDI,1788360,,1,1,0,1,1,3576720000.0,312963000.0,3889683000.0,65.0,85.0
APP_NLIU_2211,Rule_3_vi_Biometric_Information,1004767,XSS,1,1,0,1,1,2210487400.0,175834225.0,2386321625.0,65.0,85.0
APP_NLIU_2212,Rule_3_vi_Biometric_Information,391230,SSRF,1,1,1,0,0,1095444000.0,68465250.0,1163909250.0,65.0,65.0
APP_NLIU_2213,Rule_3_i_Passwords,1183102,CSRF,0,1,1,1,0,2839444800.0,354930600.0,3194375400.0,40.0,40.0
APP_NLIU_2214,Multi_Category_SPDI,1561299,XSS,1,0,1,1,1,3434857800.0000005,351292274.99999994,3786150075.0000005,55.00000000000001,75.0
APP_NLIU_2215,Rule_3_iii_v_Health_Medical_Records,466833,SQL_Injection,1,0,1,0,1,1400499000.0,140049900.0,1540548900.0,40.0,60.0
APP_NLIU_2216,Rule_3_ii_Financial_Data,683381,Exception_Handling_Failure,1,1,1,1,1,1845128700.0000002,68338099.99999999,1913466800.0000002,80.0,100.0
APP_NLIU_2217,Rule_3_vi_Biometric_Information,1980529,XSS,0,1,1,1,1,4357163800.0,594158700.0,4951322500.0,40.0,60.0
APP_NLIU_2218,Rule_3_ii_Financial_Data,1462449,,0,1,1,1,0,2924898000.0,438734700.0,3363632700.0,40.0,40.0
APP_NLIU_2219,Multi_Category_SPDI,1350779,,1,1,1,1,0,2701558000.0,135077899.99999997,2836635900.0,80.0,80.0
APP_NLIU_2220,Rule_3_i_Passwords,1055108,,0,1,1,0,1,2110216000.0,395665500.0,2505881500.0,25.0,45.0
APP_NLIU_2221,Rule_3_iii_v_Health_Medical_Records,524518,,1,1,1,1,0,1049036000.0,52451799.999999985,1101487800.0,80.0,80.0
APP_NLIU_2222,Rule_3_iii_v_Health_Medical_Records,1156242,SSRF,1,0,1,1,0,3237477600.0,260154449.99999997,3497632050.0,55.00000000000001,55.00000000000001
APP_NLIU_2223,Rule_3_i_Passwords,1759741,SQL_Injection,1,0,1,1,0,5279223000.0,395941724.99999994,5675164725.0,55.00000000000001,55.00000000000001
APP_NLIU_2224,Rule_3_ii_Financial_Data,1135127,CSRF,1,0,1,0,0,2724304800.0,340538100.0,3064842900.0,40.0,40.0
APP_NLIU_2225,Rule_3_i_Passwords,173828,,1,0,1,1,0,347656000.0,39111299.99999999,386767300.0,55.00000000000001,55.00000000000001
APP_NLIU_2226,Rule_3_ii_Financial_Data,1649744,,1,1,0,1,1,3299488000.0,288705200.0,3588193200.0,65.0,85.0
APP_NLIU_2227,Rule_3_ii_Financial_Data,111734,,0,1,0,1,1,223468000.0,41900250.0,265368250.0,25.0,45.0
APP_NLIU_2228,Rule_3_iii_v_Health_Medical_Records,905429,SQL_Injection,1,1,1,1,0,2716287000.0,90542899.99999999,2806829900.0,80.0,80.0
APP_NLIU_2229,Rule_3_ii_Financial_Data,735002,,1,1,1,1,1,1470004000.0,73500199.99999999,1543504200.0,80.0,100.0
APP_NLIU_2230,Rule_3_ii_Financial_Data,956710,XSS,0,0,1,0,0,2104762000.0000002,478355000.0,2583117000.0,0.0,0.0
APP_NLIU_2231,Rule_3_iii_v_Health_Medical_Records,843600,SQL_Injection,1,1,0,1,0,2530800000.0,147630000.0,2678430000.0,65.0,65.0
APP_NLIU_2232,Rule_3_i_Passwords,118123,XSS,0,1,1,1,1,259870600.00000003,35436900.0,295307500.0,40.0,60.0
APP_NLIU_2233,Multi_Category_SPDI,735548,SQL_Injection,0,1,0,0,1,2206644000.0,275830500.0,2482474500.0,25.0,45.0
APP_NLIU_2234,Multi_Category_SPDI,947054,XSS,0,1,1,1,1,2083518800.0000002,284116200.0,2367635000.0,40.0,60.0
APP_NLIU_2235,Rule_3_iii_v_Health_Medical_Records,1453181,CSRF,0,1,1,1,0,3487634400.0,435954300.0,3923588700.0,40.0,40.0
APP_NLIU_2236,Rule_3_iii_v_Health_Medical_Records,1141473,XSS,1,1,0,1,0,2511240600.0,199757775.0,2710998375.0,65.0,65.0
APP_NLIU_2237,Multi_Category_SPDI,1744783,Exception_Handling_Failure,1,0,1,0,1,4710914100.0,523434900.0,5234349000.0,40.0,60.0
APP_NLIU_2238,Rule_3_i_Passwords,633887,,0,0,0,1,0,1267774000.0,316943500.0,1584717500.0,0.0,0.0
APP_NLIU_2239,Rule_3_i_Passwords,1919247,Exception_Handling_Failure,1,1,1,1,1,5181966900.0,191924699.99999997,5373891600.0,80.0,100.0
APP_NLIU_2240,Rule_3_ii_Financial_Data,1334362,XSS,0,1,1,1,0,2935596400.0,400308600.0,3335905000.0,40.0,40.0
APP_NLIU_2241,Rule_3_vi_Biometric_Information,1422582,,1,1,1,0,1,2845164000.0,248951849.99999997,3094115850.0,65.0,85.0
APP_NLIU_2242,Rule_3_i_Passwords,1302327,,0,1,1,1,1,2604654000.0,390698100.0,2995352100.0,40.0,60.0
APP_NLIU_2243,Rule_3_iii_v_Health_Medical_Records,1090085,SQL_Injection,0,1,1,1,1,3270255000.0,327025500.0,3597280500.0,40.0,60.0
APP_NLIU_2244,Multi_Category_SPDI,1919425,XSS,1,0,0,0,1,4222735000.0000005,575827500.0,4798562500.0,40.0,60.0
APP_NLIU_2245,Multi_Category_SPDI,840669,CSRF,0,0,1,1,0,2017605600.0,357284325.0,2374889925.0,15.0,15.0
APP_NLIU_2246,Rule_3_iii_v_Health_Medical_Records,675774,SQL_Injection,1,0,1,1,0,2027322000.0,152049149.99999997,2179371150.0,55.00000000000001,55.00000000000001
APP_NLIU_2247,Rule_3_i_Passwords,1903184,Exception_Handling_Failure,1,1,1,1,0,5138596800.0,190318399.99999997,5328915200.0,80.0,80.0
APP_NLIU_2248,Rule_3_vi_Biometric_Information,1182209,,0,1,0,1,0,2364418000.0,443328375.0,2807746375.0,25.0,25.0
