App_ID,SPDI_Category,SPDI_Records_Exposed,Primary_Vulnerability,Rule_8_ISO27001_Audited,Rule_8_Encryption_Active,Rule_5_Explicit_Consent,Rule_5_Grievance_Mechanism,BCP_IR_Plan_Tested
APP_NLIU_2728,Rule_3_ii_Financial_Data,1406661,XSS,1,1,1,0,0
APP_NLIU_2729,Rule_3_ii_Financial_Data,421919,None,1,1,0,1,1
APP_NLIU_2730,Rule_3_ii_Financial_Data,1199882,XSS,1,0,1,1,1
APP_NLIU_2731,Rule_3_iii_v_Health_Medical_Records,143604,XSS,1,1,1,0,0
APP_NLIU_2732,Rule_3_ii_Financial_Data,302560,SQL_Injection,1,1,1,0,0
APP_NLIU_2733,Rule_3_i_Passwords,1126015,SQL_Injection,1,1,1,0,1
APP_NLIU_2734,Multi_Category_SPDI,547530,None,1,0,1,1,1
APP_NLIU_2735,Multi_Category_SPDI,710614,SQL_Injection,1,1,0,1,1
APP_NLIU_2736,Rule_3_vi_Biometric_Information,1919332,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_2737,Multi_Category_SPDI,826681,None,1,0,1,1,0
APP_NLIU_2738,Rule_3_iii_v_Health_Medical_Records,1940132,SSRF,0,1,1,1,1
APP_NLIU_2739,Multi_Category_SPDI,886481,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_2740,Rule_3_i_Passwords,1293223,SQL_Injection,0,1,0,1,0
APP_NLIU_2741,Rule_3_ii_Financial_Data,876510,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_2742,Rule_3_ii_Financial_Data,299438,SSRF,1,0,1,1,0
APP_NLIU_2743,Rule_3_i_Passwords,1768720,None,0,0,1,1,1
APP_NLIU_2744,Rule_3_i_Passwords,401900,CSRF,1,1,1,1,1
APP_NLIU_2745,Rule_3_iii_v_Health_Medical_Records,422011,XSS,1,1,1,1,1
APP_NLIU_2746,Rule_3_vi_Biometric_Information,522351,XSS,1,1,1,1,1
APP_NLIU_2747,Rule_3_iii_v_Health_Medical_Records,720661,SSRF,1,1,1,1,1
APP_NLIU_2748,Rule_3_i_Passwords,467403,None,1,0,1,0,1
APP_NLIU_2749,Rule_3_vi_Biometric_Information,146503,CSRF,0,1,1,1,1
APP_NLIU_2750,Rule_3_iii_v_Health_Medical_Records,1522459,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_2751,Rule_3_ii_Financial_Data,356771,SSRF,1,1,0,1,0
APP_NLIU_2752,Rule_3_iii_v_Health_Medical_Records,95381,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_2753,Rule_3_ii_Financial_Data,357171,SQL_Injection,1,0,1,0,0
APP_NLIU_2754,Rule_3_ii_Financial_Data,1306217,XSS,1,0,0,0,0
APP_NLIU_2755,Multi_Category_SPDI,1764308,SSRF,1,0,1,1,0
APP_NLIU_2756,Rule_3_ii_Financial_Data,861798,None,1,0,1,0,1
APP_NLIU_2757,Rule_3_ii_Financial_Data,99176,CSRF,1,1,1,1,1
APP_NLIU_2758,Multi_Category_SPDI,1697531,None,0,1,1,1,1
APP_NLIU_2759,Rule_3_iii_v_Health_Medical_Records,340014,None,1,1,1,1,1
APP_NLIU_2760,Rule_3_i_Passwords,576675,SSRF,1,1,1,1,0
APP_NLIU_2761,Rule_3_i_Passwords,1761863,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_2762,Rule_3_i_Passwords,800736,SQL_Injection,0,1,1,1,1
APP_NLIU_2763,Rule_3_iii_v_Health_Medical_Records,1559975,CSRF,0,0,1,1,1
APP_NLIU_2764,Rule_3_ii_Financial_Data,1857040,None,1,0,0,1,0
APP_NLIU_2765,Rule_3_i_Passwords,96291,Exception_Handling_Failure,0,1,1,1,0
APP_NLIU_2766,Multi_Category_SPDI,904321,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_2767,Rule_3_iii_v_Health_Medical_Records,1113062,CSRF,1,0,1,0,1
APP_NLIU_2768,Rule_3_ii_Financial_Data,1643416,CSRF,1,0,1,1,1
APP_NLIU_2769,Rule_3_iii_v_Health_Medical_Records,996348,SQL_Injection,1,1,1,1,0
APP_NLIU_2770,Rule_3_iii_v_Health_Medical_Records,427870,None,0,1,1,1,1
APP_NLIU_2771,Rule_3_i_Passwords,1092820,XSS,0,1,1,1,1
APP_NLIU_2772,Rule_3_ii_Financial_Data,1452734,None,1,0,1,1,0
APP_NLIU_2773,Rule_3_vi_Biometric_Information,55697,SSRF,1,1,0,1,1
APP_NLIU_2774,Rule_3_ii_Financial_Data,1966039,CSRF,1,1,1,0,1
APP_NLIU_2775,Rule_3_iii_v_Health_Medical_Records,1842701,CSRF,0,0,1,1,1
APP_NLIU_2776,Rule_3_ii_Financial_Data,717111,SQL_Injection,1,1,1,1,0
APP_NLIU_2777,Rule_3_i_Passwords,1134674,CSRF,1,0,1,1,0
APP_NLIU_2778,Rule_3_i_Passwords,1584123,None,0,1,0,1,0
APP_NLIU_2779,Rule_3_ii_Financial_Data,649034,None,1,1,1,0,0
APP_NLIU_2780,Rule_3_ii_Financial_Data,512099,XSS,1,1,0,0,1
APP_NLIU_2781,Rule_3_i_Passwords,112772,XSS,0,1,0,1,1
APP_NLIU_2782,Rule_3_vi_Biometric_Information,122928,SQL_Injection,0,0,1,1,1
APP_NLIU_2783,Multi_Category_SPDI,1976022,None,1,1,1,0,1
APP_NLIU_2784,Rule_3_vi_Biometric_Information,1100995,SQL_Injection,0,1,0,1,1
APP_NLIU_2785,Multi_Category_SPDI,1417812,None,0,1,1,1,1
APP_NLIU_2786,Rule_3_ii_Financial_Data,1371825,XSS,0,0,1,0,0
APP_NLIU_2787,Multi_Category_SPDI,201979,CSRF,0,1,0,1,0
APP_NLIU_2788,Rule_3_i_Passwords,1736319,None,1,1,1,1,0
APP_NLIU_2789,Multi_Category_SPDI,28404,SQL_Injection,0,1,1,1,1
APP_NLIU_2790,Multi_Category_SPDI,864088,XSS,0,1,1,1,1
APP_NLIU_2791,Rule_3_iii_v_Health_Medical_Records,141774,XSS,1,1,1,1,1
APP_NLIU_2792,Multi_Category_SPDI,1520675,SSRF,1,1,1,1,1
APP_NLIU_2793,Rule_3_iii_v_Health_Medical_Records,105965,XSS,1,0,1,0,1
APP_NLIU_2794,Rule_3_ii_Financial_Data,1634196,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_2795,Rule_3_ii_Financial_Data,1224067,None,1,1,1,1,0
APP_NLIU_2796,Rule_3_iii_v_Health_Medical_Records,1799512,SQL_Injection,0,1,1,1,0
APP_NLIU_2797,Rule_3_i_Passwords,1681046,None,0,1,1,1,1
APP_NLIU_2798,Rule_3_iii_v_Health_Medical_Records,1427115,SSRF,1,1,1,1,0
APP_NLIU_2799,Multi_Category_SPDI,1942627,SSRF,1,1,1,1,1
APP_NLIU_2800,Rule_3_i_Passwords,1534870,CSRF,1,1,1,1,1
APP_NLIU_2801,Rule_3_vi_Biometric_Information,113269,SQL_Injection,0,0,1,1,1
APP_NLIU_2802,Multi_Category_SPDI,865276,SQL_Injection,1,1,0,1,1
APP_NLIU_2803,Multi_Category_SPDI,437458,None,0,1,1,1,1
APP_NLIU_2804,Multi_Category_SPDI,916415,CSRF,1,1,1,1,1
APP_NLIU_2805,Rule_3_iii_v_Health_Medical_Records,39142,SQL_Injection,1,1,1,1,1
APP_NLIU_2806,Multi_Category_SPDI,114699,SQL_Injection,1,1,1,1,0
APP_NLIU_2807,Rule_3_vi_Biometric_Information,1674090,None,1,1,1,1,1
APP_NLIU_2808,Rule_3_i_Passwords,1323113,None,1,1,1,1,0
APP_NLIU_2809,Rule_3_ii_Financial_Data,730299,CSRF,1,1,1,0,0
APP_NLIU_2810,Rule_3_iii_v_Health_Medical_Records,729442,SQL_Injection,1,1,0,1,1
APP_NLIU_2811,Rule_3_ii_Financial_Data,107281,SSRF,1,1,1,1,0
APP_NLIU_2812,Rule_3_iii_v_Health_Medical_Records,1475685,SQL_Injection,1,0,0,1,1
APP_NLIU_2813,Rule_3_iii_v_Health_Medical_Records,1587252,SQL_Injection,1,1,1,1,0
APP_NLIU_2814,Rule_3_i_Passwords,1564891,XSS,1,1,1,1,1
APP_NLIU_2815,Rule_3_iii_v_Health_Medical_Records,505508,SSRF,0,0,1,0,0
APP_NLIU_2816,Rule_3_vi_Biometric_Information,1116545,XSS,0,0,1,1,1
APP_NLIU_2817,Rule_3_ii_Financial_Data,1614524,CSRF,1,0,1,1,0
APP_NLIU_2818,Rule_3_i_Passwords,94244,None,1,1,1,1,0
APP_NLIU_2819,Rule_3_i_Passwords,947230,None,0,1,1,1,1
APP_NLIU_2820,Rule_3_ii_Financial_Data,1657408,XSS,0,0,1,1,1
APP_NLIU_2821,Multi_Category_SPDI,761913,CSRF,1,1,1,1,1
APP_NLIU_2822,Rule_3_ii_Financial_Data,199068,CSRF,1,0,1,1,0
APP_NLIU_2823,Rule_3_iii_v_Health_Medical_Records,1446903,XSS,1,0,1,1,1
APP_NLIU_2824,Rule_3_ii_Financial_Data,1693234,None,0,1,0,0,1
APP_NLIU_2825,Rule_3_ii_Financial_Data,546833,XSS,1,1,0,0,1
APP_NLIU_2826,Rule_3_vi_Biometric_Information,662739,None,0,1,0,1,1
APP_NLIU_2827,Rule_3_iii_v_Health_Medical_Records,1280421,None,0,1,1,1,1
APP_NLIU_2828,Rule_3_i_Passwords,509700,CSRF,0,1,1,1,1
APP_NLIU_2829,Rule_3_ii_Financial_Data,1927354,XSS,1,1,1,1,1
APP_NLIU_2830,Rule_3_i_Passwords,701480,SQL_Injection,1,1,1,1,1
APP_NLIU_2831,Rule_3_ii_Financial_Data,1333529,SSRF,1,0,1,1,1
APP_NLIU_2832,Rule_3_iii_v_Health_Medical_Records,975317,XSS,1,1,1,1,1
APP_NLIU_2833,Rule_3_i_Passwords,472221,SSRF,1,1,1,0,0
APP_NLIU_2834,Rule_3_ii_Financial_Data,1343687,None,1,1,1,1,1
APP_NLIU_2835,Rule_3_ii_Financial_Data,932252,SSRF,1,1,0,1,1
APP_NLIU_2836,Multi_Category_SPDI,1077000,XSS,1,1,1,1,0
APP_NLIU_2837,Multi_Category_SPDI,946418,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_2838,Rule_3_i_Passwords,755963,Exception_Handling_Failure,1,1,1,0,1
APP_NLIU_2839,Rule_3_vi_Biometric_Information,1948419,CSRF,1,1,1,1,1
APP_NLIU_2840,Rule_3_ii_Financial_Data,1787414,None,1,0,1,1,0
APP_NLIU_2841,Rule_3_ii_Financial_Data,417707,XSS,1,1,1,1,1
APP_NLIU_2842,Rule_3_vi_Biometric_Information,1234102,XSS,0,1,1,1,1
APP_NLIU_2843,Multi_Category_SPDI,337213,SQL_Injection,1,0,0,1,0
APP_NLIU_2844,Multi_Category_SPDI,1236573,XSS,1,1,1,0,1
APP_NLIU_2845,Rule_3_iii_v_Health_Medical_Records,880551,None,0,1,1,1,1
APP_NLIU_2846,Rule_3_ii_Financial_Data,1614913,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_2847,Rule_3_vi_Biometric_Information,294965,None,0,1,0,0,1
APP_NLIU_2848,Rule_3_ii_Financial_Data,887229,XSS,1,0,1,1,1
APP_NLIU_2849,Rule_3_iii_v_Health_Medical_Records,1025576,SQL_Injection,1,1,1,0,0
APP_NLIU_2850,Rule_3_ii_Financial_Data,690305,SQL_Injection,1,1,0,1,0
APP_NLIU_2851,Rule_3_iii_v_Health_Medical_Records,939888,CSRF,0,1,1,1,1
APP_NLIU_2852,Rule_3_ii_Financial_Data,1475202,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_2853,Rule_3_i_Passwords,1131310,None,0,0,1,1,1
APP_NLIU_2854,Multi_Category_SPDI,461982,CSRF,0,1,0,1,0
APP_NLIU_2855,Rule_3_i_Passwords,230962,XSS,0,0,1,1,1
APP_NLIU_2856,Rule_3_iii_v_Health_Medical_Records,514622,XSS,0,0,0,0,0
APP_NLIU_2857,Rule_3_ii_Financial_Data,405385,XSS,0,0,1,1,1
APP_NLIU_2858,Rule_3_i_Passwords,1413165,SSRF,1,1,1,1,1
APP_NLIU_2859,Rule_3_i_Passwords,533118,SQL_Injection,1,1,0,1,1
APP_NLIU_2860,Rule_3_i_Passwords,978810,SSRF,1,1,1,1,1
APP_NLIU_2861,Multi_Category_SPDI,1926948,SQL_Injection,1,1,1,1,1
APP_NLIU_2862,Rule_3_ii_Financial_Data,1249915,SSRF,1,1,1,1,1
APP_NLIU_2863,Multi_Category_SPDI,1212405,SQL_Injection,1,0,1,1,0
APP_NLIU_2864,Rule_3_iii_v_Health_Medical_Records,1117443,Exception_Handling_Failure,1,1,1,0,1
APP_NLIU_2865,Rule_3_ii_Financial_Data,958154,CSRF,1,1,0,1,1
APP_NLIU_2866,Rule_3_iii_v_Health_Medical_Records,694126,None,0,0,0,1,1
APP_NLIU_2867,Rule_3_iii_v_Health_Medical_Records,1003982,SSRF,0,1,1,1,1
APP_NLIU_2868,Rule_3_vi_Biometric_Information,1872427,CSRF,1,1,0,1,0
APP_NLIU_2869,Rule_3_ii_Financial_Data,808100,CSRF,1,1,0,1,0
APP_NLIU_2870,Rule_3_ii_Financial_Data,1463038,SQL_Injection,1,1,1,1,0
APP_NLIU_2871,Multi_Category_SPDI,1078572,None,0,1,0,1,1
APP_NLIU_2872,Multi_Category_SPDI,318456,SQL_Injection,0,0,0,1,1
APP_NLIU_2873,Multi_Category_SPDI,1712001,None,1,0,1,1,0
APP_NLIU_2874,Rule_3_ii_Financial_Data,1326187,None,1,1,0,1,0
APP_NLIU_2875,Rule_3_vi_Biometric_Information,973150,XSS,1,0,1,1,0
APP_NLIU_2876,Rule_3_ii_Financial_Data,1295028,XSS,1,1,0,1,1
APP_NLIU_2877,Rule_3_ii_Financial_Data,1729943,Exception_Handling_Failure,0,1,1,1,0
APP_NLIU_2878,Rule_3_ii_Financial_Data,1777015,CSRF,1,1,1,0,1
APP_NLIU_2879,Rule_3_iii_v_Health_Medical_Records,1344422,Exception_Handling_Failure,1,0,1,1,0
APP_NLIU_2880,Rule_3_i_Passwords,623657,SQL_Injection,1,0,0,1,1
APP_NLIU_2881,Rule_3_ii_Financial_Data,604857,SQL_Injection,0,1,1,0,0
APP_NLIU_2882,Multi_Category_SPDI,321096,XSS,1,1,1,0,0
APP_NLIU_2883,Rule_3_ii_Financial_Data,980569,XSS,1,1,0,1,1
APP_NLIU_2884,Rule_3_i_Passwords,563457,None,0,1,0,1,1
APP_NLIU_2885,Rule_3_i_Passwords,1070405,SQL_Injection,1,1,1,1,1
APP_NLIU_2886,Multi_Category_SPDI,982639,None,1,1,1,1,0
APP_NLIU_2887,Rule_3_iii_v_Health_Medical_Records,9522,SSRF,0,0,1,1,1
APP_NLIU_2888,Rule_3_ii_Financial_Data,1925695,CSRF,1,1,1,1,0
APP_NLIU_2889,Rule_3_vi_Biometric_Information,1482111,CSRF,0,1,0,1,1
APP_NLIU_2890,Rule_3_vi_Biometric_Information,1436054,XSS,1,1,1,1,0
APP_NLIU_2891,Rule_3_ii_Financial_Data,1997623,SSRF,1,0,1,0,0
APP_NLIU_2892,Rule_3_iii_v_Health_Medical_Records,123576,XSS,1,1,1,1,0
APP_NLIU_2893,Rule_3_vi_Biometric_Information,1549912,None,0,1,0,1,0
APP_NLIU_2894,Rule_3_iii_v_Health_Medical_Records,908851,XSS,1,1,0,1,1
APP_NLIU_2895,Rule_3_i_Passwords,166545,XSS,1,0,1,1,1
APP_NLIU_2896,Multi_Category_SPDI,799131,None,0,1,1,1,1
APP_NLIU_2897,Rule_3_iii_v_Health_Medical_Records,1121741,None,1,1,1,0,0
APP_NLIU_2898,Rule_3_ii_Financial_Data,1487247,XSS,0,1,1,1,0
APP_NLIU_2899,Rule_3_ii_Financial_Data,1653556,CSRF,1,0,1,1,0
APP_NLIU_2900,Rule_3_i_Passwords,546729,None,1,0,1,1,0
APP_NLIU_2901,Rule_3_i_Passwords,35716,XSS,1,0,1,1,0
APP_NLIU_2902,Rule_3_vi_Biometric_Information,1640039,SSRF,1,1,1,1,0
APP_NLIU_2903,Rule_3_i_Passwords,1060410,CSRF,1,1,1,1,1
APP_NLIU_2904,Rule_3_ii_Financial_Data,1570429,None,0,0,0,0,1
APP_NLIU_2905,Rule_3_iii_v_Health_Medical_Records,1315185,SQL_Injection,0,0,0,0,1
APP_NLIU_2906,Rule_3_i_Passwords,23179,None,0,1,1,1,1
APP_NLIU_2907,Multi_Category_SPDI,1341939,SQL_Injection,1,1,1,1,1
APP_NLIU_2908,Rule_3_ii_Financial_Data,108153,None,1,1,0,0,0
APP_NLIU_2909,Rule_3_ii_Financial_Data,1724718,CSRF,1,1,1,1,0
APP_NLIU_2910,Rule_3_ii_Financial_Data,1528155,XSS,0,1,1,1,1
APP_NLIU_2911,Rule_3_ii_Financial_Data,1831839,None,1,0,1,1,1
APP_NLIU_2912,Rule_3_i_Passwords,604255,XSS,1,1,1,1,1
APP_NLIU_2913,Rule_3_iii_v_Health_Medical_Records,893886,XSS,1,1,0,1,1
APP_NLIU_2914,Multi_Category_SPDI,1032097,SQL_Injection,1,0,0,1,1
APP_NLIU_2915,Rule_3_ii_Financial_Data,1587360,SQL_Injection,1,1,1,1,1
APP_NLIU_2916,Rule_3_iii_v_Health_Medical_Records,1797803,SSRF,1,1,1,1,1
APP_NLIU_2917,Rule_3_iii_v_Health_Medical_Records,1748174,Exception_Handling_Failure,1,0,1,1,0
APP_NLIU_2918,Rule_3_vi_Biometric_Information,51025,SQL_Injection,1,0,0,1,1
APP_NLIU_2919,Rule_3_ii_Financial_Data,1313857,SQL_Injection,0,1,1,1,1
APP_NLIU_2920,Rule_3_ii_Financial_Data,1375606,XSS,0,1,1,1,1
APP_NLIU_2921,Rule_3_ii_Financial_Data,1470355,Exception_Handling_Failure,1,1,1,0,0
APP_NLIU_2922,Rule_3_iii_v_Health_Medical_Records,1843720,None,1,1,1,1,1
APP_NLIU_2923,Rule_3_vi_Biometric_Information,1409787,SSRF,1,1,1,1,0
APP_NLIU_2924,Rule_3_i_Passwords,312633,SQL_Injection,1,0,1,1,1
APP_NLIU_2925,Rule_3_ii_Financial_Data,37664,None,1,0,1,1,1
APP_NLIU_2926,Multi_Category_SPDI,1819735,CSRF,1,0,1,0,0
APP_NLIU_2927,Rule_3_vi_Biometric_Information,148492,None,0,1,1,1,1
APP_NLIU_2928,Multi_Category_SPDI,977114,None,1,1,1,0,1
APP_NLIU_2929,Rule_3_vi_Biometric_Information,796747,None,1,1,1,1,0
APP_NLIU_2930,Rule_3_ii_Financial_Data,1517709,SSRF,0,1,0,0,0
APP_NLIU_2931,Rule_3_iii_v_Health_Medical_Records,1915041,None,0,1,1,0,1
APP_NLIU_2932,Rule_3_iii_v_Health_Medical_Records,230648,None,1,0,1,1,1
APP_NLIU_2933,Rule_3_i_Passwords,1695726,XSS,0,1,1,1,0
APP_NLIU_2934,Rule_3_iii_v_Health_Medical_Records,496127,CSRF,1,0,0,1,1
APP_NLIU_2935,Rule_3_iii_v_Health_Medical_Records,608318,CSRF,1,1,1,1,0
APP_NLIU_2936,Rule_3_i_Passwords,68910,SQL_Injection,0,1,1,1,0
APP_NLIU_2937,Rule_3_vi_Biometric_Information,757648,XSS,0,0,1,1,0
APP_NLIU_2938,Rule_3_iii_v_Health_Medical_Records,983476,XSS,1,1,1,1,0
APP_NLIU_2939,Multi_Category_SPDI,1961083,CSRF,1,0,1,1,1
APP_NLIU_2940,Rule_3_i_Passwords,1799829,XSS,1,1,1,0,1
APP_NLIU_2941,Rule_3_ii_Financial_Data,1371639,CSRF,0,0,1,1,0
APP_NLIU_2942,Rule_3_iii_v_Health_Medical_Records,741648,Exception_Handling_Failure,1,1,1,0,0
APP_NLIU_2943,Rule_3_ii_Financial_Data,1549718,None,1,1,1,1,1
APP_NLIU_2944,Rule_3_iii_v_Health_Medical_Records,402348,SSRF,1,1,0,1,0
APP_NLIU_2945,Rule_3_vi_Biometric_Information,394297,CSRF,1,1,1,1,0
APP_NLIU_2946,Rule_3_i_Passwords,1095174,SQL_Injection,0,0,1,1,0
APP_NLIU_2947,Rule_3_iii_v_Health_Medical_Records,1540604,Exception_Handling_Failure,1,1,1,0,1
APP_NLIU_2948,Rule_3_iii_v_Health_Medical_Records,503515,None,0,1,1,1,0
APP_NLIU_2949,Rule_3_ii_Financial_Data,943055,None,1,1,1,1,1
APP_NLIU_2950,Multi_Category_SPDI,1908214,CSRF,0,1,1,1,1
APP_NLIU_2951,Rule_3_vi_Biometric_Information,342044,None,1,0,1,1,0
APP_NLIU_2952,Rule_3_iii_v_Health_Medical_Records,31296,SQL_Injection,1,1,1,1,0
APP_NLIU_2953,Rule_3_iii_v_Health_Medical_Records,1202714,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_2954,Rule_3_ii_Financial_Data,1213540,SQL_Injection,1,1,1,1,1
APP_NLIU_2955,Multi_Category_SPDI,604865,None,1,1,0,1,1
APP_NLIU_2956,Rule_3_iii_v_Health_Medical_Records,734950,XSS,1,0,0,1,0
APP_NLIU_2957,Rule_3_iii_v_Health_Medical_Records,1655037,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_2958,Multi_Category_SPDI,474509,None,0,0,1,1,1
APP_NLIU_2959,Rule_3_ii_Financial_Data,1118347,SSRF,0,1,0,1,0
APP_NLIU_2960,Rule_3_vi_Biometric_Information,505010,SQL_Injection,1,1,1,1,1
APP_NLIU_2961,Rule_3_i_Passwords,949988,None,0,0,1,1,0
APP_NLIU_2962,Rule_3_ii_Financial_Data,1917873,CSRF,1,1,1,0,1
APP_NLIU_2963,Rule_3_ii_Financial_Data,104074,SQL_Injection,0,0,0,1,0
APP_NLIU_2964,Multi_Category_SPDI,528136,XSS,1,1,1,1,1
APP_NLIU_2965,Multi_Category_SPDI,1473907,XSS,1,1,0,1,1
APP_NLIU_2966,Rule_3_iii_v_Health_Medical_Records,686398,SQL_Injection,0,1,0,1,0
APP_NLIU_2967,Rule_3_iii_v_Health_Medical_Records,565910,CSRF,0,1,0,0,0
APP_NLIU_2968,Rule_3_iii_v_Health_Medical_Records,1351606,SQL_Injection,1,1,1,1,1
APP_NLIU_2969,Multi_Category_SPDI,1194549,XSS,1,0,0,1,1
APP_NLIU_2970,Rule_3_ii_Financial_Data,847809,None,1,1,0,1,1
APP_NLIU_2971,Rule_3_ii_Financial_Data,87910,None,1,0,0,1,0
APP_NLIU_2972,Rule_3_i_Passwords,1234510,Exception_Handling_Failure,0,1,1,0,1
APP_NLIU_2973,Rule_3_vi_Biometric_Information,386136,SSRF,0,1,1,0,0
APP_NLIU_2974,Rule_3_iii_v_Health_Medical_Records,518271,None,0,1,0,1,0
APP_NLIU_2975,Rule_3_ii_Financial_Data,510042,XSS,1,0,1,1,0
APP_NLIU_2976,Rule_3_i_Passwords,168878,SSRF,1,0,1,1,0
APP_NLIU_2977,Rule_3_vi_Biometric_Information,678019,None,0,0,0,1,0
APP_NLIU_2978,Rule_3_i_Passwords,1036810,None,1,1,0,1,1
APP_NLIU_2979,Rule_3_iii_v_Health_Medical_Records,159525,None,1,0,0,1,0
APP_NLIU_2980,Multi_Category_SPDI,953002,None,1,1,1,1,1
APP_NLIU_2981,Rule_3_ii_Financial_Data,1517185,SSRF,1,1,1,1,0
APP_NLIU_2982,Rule_3_ii_Financial_Data,807744,SSRF,1,1,0,1,1
APP_NLIU_2983,Rule_3_iii_v_Health_Medical_Records,792868,Exception_Handling_Failure,1,1,0,1,0
APP_NLIU_2984,Rule_3_vi_Biometric_Information,1867577,SSRF,1,1,1,0,0
APP_NLIU_2985,Rule_3_iii_v_Health_Medical_Records,457029,XSS,1,0,1,1,0
APP_NLIU_2986,Multi_Category_SPDI,646075,None,1,1,1,0,0
APP_NLIU_2987,Rule_3_i_Passwords,1668349,None,1,1,1,1,0
APP_NLIU_2988,Rule_3_iii_v_Health_Medical_Records,1754922,XSS,1,0,1,1,1
APP_NLIU_2989,Rule_3_iii_v_Health_Medical_Records,369699,None,1,1,0,1,0
APP_NLIU_2990,Multi_Category_SPDI,713537,None,1,1,1,1,0
APP_NLIU_2991,Rule_3_i_Passwords,1051045,Exception_Handling_Failure,0,0,0,1,0
APP_NLIU_2992,Rule_3_vi_Biometric_Information,1456097,SSRF,1,0,0,1,1
APP_NLIU_2993,Rule_3_iii_v_Health_Medical_Records,37646,CSRF,1,0,1,1,1
APP_NLIU_2994,Rule_3_ii_Financial_Data,1129702,CSRF,1,1,1,1,1
APP_NLIU_2995,Rule_3_i_Passwords,519116,SQL_Injection,1,1,1,1,1
APP_NLIU_2996,Multi_Category_SPDI,1695786,CSRF,1,0,0,1,1
APP_NLIU_2997,Rule_3_i_Passwords,1308793,SSRF,0,1,1,1,0
APP_NLIU_2998,Rule_3_ii_Financial_Data,831862,XSS,1,1,1,1,0
APP_NLIU_2999,Rule_3_ii_Financial_Data,389382,None,1,1,1,1,1
APP_NLIU_3000,Multi_Category_SPDI,597947,SQL_Injection,1,1,1,1,0
APP_NLIU_3001,Rule_3_iii_v_Health_Medical_Records,644629,None,1,0,0,1,1
APP_NLIU_3002,Rule_3_vi_Biometric_Information,533446,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_3003,Rule_3_ii_Financial_Data,1127812,SQL_Injection,1,1,1,1,1
APP_NLIU_3004,Rule_3_iii_v_Health_Medical_Records,1129643,None,0,1,1,1,0
APP_NLIU_3005,Rule_3_iii_v_Health_Medical_Records,688098,XSS,1,0,1,1,1
APP_NLIU_3006,Rule_3_vi_Biometric_Information,14879,CSRF,0,0,1,1,0
APP_NLIU_3007,Multi_Category_SPDI,141615,None,1,1,1,1,1
APP_NLIU_3008,Rule_3_i_Passwords,641572,CSRF,0,1,1,1,0
APP_NLIU_3009,Rule_3_iii_v_Health_Medical_Records,183996,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_3010,Rule_3_i_Passwords,1489140,SQL_Injection,1,1,1,1,1
APP_NLIU_3011,Rule_3_iii_v_Health_Medical_Records,351261,None,0,0,1,0,0
APP_NLIU_3012,Rule_3_ii_Financial_Data,959183,XSS,1,1,1,1,0
APP_NLIU_3013,Rule_3_ii_Financial_Data,215190,Exception_Handling_Failure,0,0,1,1,0
APP_NLIU_3014,Rule_3_ii_Financial_Data,1621752,SSRF,1,1,0,1,1
APP_NLIU_3015,Rule_3_iii_v_Health_Medical_Records,821708,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_3016,Rule_3_ii_Financial_Data,1026043,None,1,0,0,0,0
APP_NLIU_3017,Rule_3_iii_v_Health_Medical_Records,534087,XSS,1,0,1,0,0
APP_NLIU_3018,Rule_3_ii_Financial_Data,488843,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_3019,Rule_3_i_Passwords,754130,XSS,0,1,1,0,0
APP_NLIU_3020,Rule_3_vi_Biometric_Information,1428249,None,1,1,1,1,1
APP_NLIU_3021,Rule_3_ii_Financial_Data,916145,XSS,0,1,1,0,0
APP_NLIU_3022,Rule_3_ii_Financial_Data,1566840,None,1,1,1,1,1
APP_NLIU_3023,Rule_3_iii_v_Health_Medical_Records,95141,None,1,1,1,1,0
APP_NLIU_3024,Rule_3_ii_Financial_Data,983062,XSS,0,1,1,1,0
APP_NLIU_3025,Rule_3_i_Passwords,1430733,SSRF,0,1,0,1,1
APP_NLIU_3026,Rule_3_ii_Financial_Data,1347388,XSS,0,0,1,1,0
APP_NLIU_3027,Multi_Category_SPDI,1188759,None,1,0,0,0,1
APP_NLIU_3028,Rule_3_iii_v_Health_Medical_Records,1471478,SSRF,1,1,1,1,1
APP_NLIU_3029,Rule_3_iii_v_Health_Medical_Records,208623,XSS,1,1,1,1,0
APP_NLIU_3030,Rule_3_iii_v_Health_Medical_Records,1912400,None,1,1,1,1,1
